Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
5869;25221;New York Journal of Mathematics;10769803;0,784;Q2;2015;Mathematics (miscellaneous) (Q2)
5870;28727;Anti-Cancer Drugs;09594973, 14735741;0,783;Q2;2015;"Oncology (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Cancer Research (Q3)"
5871;15581;Current Pharmaceutical Biotechnology;13892010, 18734316;0,783;Q1;2015;"Pharmaceutical Science (Q1); Biotechnology (Q2)"
5872;13921;High Altitude Medicine and Biology;15578682, 15270297;0,783;Q2;2015;"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Sports Science (Q2); Physiology (Q3)"
5873;4000151705;Journal of Burn Care and Research;15590488, 1559047X;0,783;Q1;2015;"Emergency Medicine (Q1); Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Surgery (Q2)"
5874;17627;New Technology, Work and Employment;02681072, 1468005X;0,783;Q1;2015;"Human Factors and Ergonomics (Q1); Strategy and Management (Q1); Management of Technology and Innovation (Q2)"
5875;25448;BMC Clinical Pathology;14726890;0,782;Q2;2015;"Histology (Q2); Pathology and Forensic Medicine (Q2)"
5876;17857;Journal of the Medical Library Association : JMLA;15365050, 15589439;0,782;Q1;2015;"Library and Information Sciences (Q1); Health Informatics (Q2); Medicine (miscellaneous) (Q2)"
5877;50091;Journal of Waterway, Port, Coastal and Ocean Engineering;19435460, 0733950X;0,782;Q1;2015;"Water Science and Technology (Q1); Civil and Structural Engineering (Q2); Ocean Engineering (Q2)"
5878;19635;Teaching and Learning in Medicine;10401334, 15328015;0,782;Q1;2015;"Education (Q1); Medicine (miscellaneous) (Q2)"
5879;24712;Annals of Combinatorics;02180006, 02193094;0,781;Q2;2015;Discrete Mathematics and Combinatorics (Q2)
5880;19505;Climacteric;14730804, 13697137;0,781;Q2;2015;"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q2)"
5881;19300156901;Dose-Response;15593258;0,781;Q1;2015;"Chemical Health and Safety (Q1); Health, Toxicology and Mutagenesis (Q2); Public Health, Environmental and Occupational Health (Q2); Toxicology (Q2)"
5882;21100773851;Journal of Gastrointestinal Oncology;20786891, 2219679X;0,781;Q2;2015;"Gastroenterology (Q2); Oncology (Q2)"
5883;5800207751;Metaphor and Symbol;15327868, 10926488;0,781;Q1;2015;"Communication (Q1); Linguistics and Language (Q1); Experimental and Cognitive Psychology (Q3)"
5884;71741;Renewable Agriculture and Food Systems;17421713, 17421705;0,781;Q1;2015;"Agronomy and Crop Science (Q1); Food Science (Q1)"
5885;18142;Sociology of Sport Journal;15432785, 07411235;0,781;Q1;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sociology and Political Science (Q1); Orthopedics and Sports Medicine (Q2); Sports Science (Q2)"
5886;20674;Vascular Medicine;1358863X, 14770377;0,781;Q2;2015;"Cardiology and Cardiovascular Medicine (Q2); Medicine (miscellaneous) (Q2)"
5887;13643;BMC Ear, Nose and Throat Disorders;14726815;0,78;Q2;2015;Otorhinolaryngology (Q2)
5888;20311;Environmental Entomology;0046225X, 19382936;0,78;Q2;2015;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2)"
5889;18300156720;IEEE Intelligent Transportation Systems Magazine;19411197, 19391390;0,78;Q1;2015;"Automotive Engineering (Q1); Mechanical Engineering (Q1); Computer Science Applications (Q2)"
5890;23230;International Journal of Algebra and Computation;2181967;0,78;Q2;2015;Mathematics (miscellaneous) (Q2)
5891;26342;Journal of Communist Studies and Transition Politics;13523279;0,78;Q1;2015;"Development (Q1); Geography, Planning and Development (Q1); Political Science and International Relations (Q1)"
5892;21152;Journal of Elasticity;15732681, 03743535;0,78;Q1;2015;"Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
5893;23346;Journal of Environment and Development;15525465, 10704965;0,78;Q1;2015;"Development (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q2)"
5894;4800152301;Journal of Patient Safety;15498425, 15498417;0,78;Q1;2015;"Leadership and Management (Q1); Public Health, Environmental and Occupational Health (Q2)"
5895;16478;Keio Journal of Medicine;18801293, 00229717;0,78;Q2;2015;Medicine (miscellaneous) (Q2)
5896;16104;Molecular Biotechnology;15590305, 10736085;0,78;Q2;2015;"Applied Microbiology and Biotechnology (Q2); Biochemistry (Q2); Bioengineering (Q2); Biotechnology (Q2); Molecular Biology (Q3)"
5897;21084;Physiological Entomology;03076962, 13653032;0,78;Q2;2015;"Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2); Physiology (Q3)"
5898;29964;AIAA Journal;1533385X, 00011452;0,779;Q1;2015;Aerospace Engineering (Q1)
5899;130130;Clinical Otolaryngology;17494478, 17494486;0,779;Q2;2015;"Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2)"
5900;144947;European Journal of Ageing;16139372, 16139380;0,779;Q1;2015;"Health (social science) (Q1); Geriatrics and Gerontology (Q2)"
5901;19700171310;Hormone Research in Paediatrics;16632826, 16632818;0,779;Q2;2015;"Endocrinology, Diabetes and Metabolism (Q2); Pediatrics, Perinatology and Child Health (Q2); Endocrinology (Q3)"
5902;28191;Journal of Clinical Nursing;13652702, 09621067;0,779;Q1;2015;"Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
5903;21776;Neurosurgery Clinics of North America;15581349, 10423680;0,779;Q2;2015;"Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Surgery (Q2)"
5904;19400158916;Zeitschrift des Deutschen Palastina-Vereins;121169;0,779;Q1;2015;"Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1); History (Q1); Religious Studies (Q1)"
5905;4000151612;Applied Mathematics Research eXpress;16871197, 16871200;0,778;Q2;2015;"Analysis (Q2); Applied Mathematics (Q2); Computational Mathematics (Q2)"
5906;18500157900;Food Additives and Contaminants - Part A Chemistry, Analysis, Control, Exposure and Risk Assessment;19440057, 19440049;0,778;Q1;2015;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Health, Toxicology and Mutagenesis (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Toxicology (Q2)"
5907;4600151527;Infectious Disorders - Drug Targets;18715265;0,778;Q2;2015;"Medicine (miscellaneous) (Q2); Microbiology (medical) (Q2); Pharmacology (Q2); Molecular Medicine (Q3)"
5908;21100286975;Journal of Animal Science and Biotechnology;16749782, 20491891;0,778;Q1;2015;"Animal Science and Zoology (Q1); Food Science (Q1); Biochemistry (Q2); Biotechnology (Q2)"
5909;12100156320;Mind, Brain, and Education;17512271, 1751228X;0,778;Q1;2015;"Education (Q1); Developmental and Educational Psychology (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)"
5910;21100802703;Nanoscale and Microscale Thermophysical Engineering;15567265, 15567273;0,778;Q1;2015;"Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2)"
5911;11400153330;Recent Patents on Endocrine, Metabolic and Immune Drug Discovery;18722148, 22123334;0,778;Q2;2015;"Biochemistry (medical) (Q2); Drug Discovery (Q2); Endocrinology, Diabetes and Metabolism (Q2); Medicine (miscellaneous) (Q2); Immunology and Allergy (Q3)"
5912;23651;System Dynamics Review;10991727, 08837066;0,778;Q1;2015;"Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1); Management of Technology and Innovation (Q2)"
5913;11000153716;Best Practice and Research in Clinical Anaesthesiology;17533740, 1532169X;0,777;Q2;2015;Anesthesiology and Pain Medicine (Q2)
5914;22258;Bioethics;14678519, 02699702;0,777;Q1;2015;"Health (social science) (Q1); Philosophy (Q1); Health Policy (Q2)"
5915;19700175784;Clinics in Orthopedic Surgery;20054408, 2005291X;0,777;Q2;2015;"Orthopedics and Sports Medicine (Q2); Surgery (Q2)"
5916;21100825344;Computational Particle Mechanics;21964386, 21964378;0,777;Q1;2015;"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Modeling and Simulation (Q1); Civil and Structural Engineering (Q2); Computational Mathematics (Q2); Numerical Analysis (Q2)"
5917;13524;Discourse and Society;14603624, 09579265;0,777;Q1;2015;"Communication (Q1); Linguistics and Language (Q1); Sociology and Political Science (Q1)"
5918;12574;Journal of Radiological Protection;09524746, 13616498;0,777;Q1;2015;"Waste Management and Disposal (Q1); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
5919;4100151703;Neuropsychiatric Disease and Treatment;11766328;0,777;Q2;2015;"Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3)"
5920;19700175819;Patient Preference and Adherence;1177889X;0,777;Q1;2015;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Health Policy (Q2); Medicine (miscellaneous) (Q2)"
5921;21100218534;Respiratory Investigation;22125345, 22125353;0,776;Q2;2015;Pulmonary and Respiratory Medicine (Q2)
5922;5700166815;Sexuality Research and Social Policy;15536610, 18689884;0,776;Q1;2015;"Gender Studies (Q1); Health (social science) (Q1); Sociology and Political Science (Q1)"
5923;20887;Virus Genes;1572994X, 09208569;0,776;Q2;2015;"Medicine (miscellaneous) (Q2); Genetics (Q3); Molecular Biology (Q3); Virology (Q3)"
5924;100895;Biological Procedures Online;14809222;0,775;Q2;2015;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)
5925;27277;Journal of Network and Computer Applications;10958592, 10848045;0,775;Q1;2015;"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Computer Science Applications (Q2)"
5926;144790;Marine Drugs;16603397;0,775;Q2;2015;Drug Discovery (Q2)
5927;18800156703;Nonlinear Biomedical Physics;17534631;0,775;Q2;2015;"Biomedical Engineering (Q2); Biophysics (Q2); Computer Science Applications (Q2); Control and Optimization (Q2); Medicine (miscellaneous) (Q2)"
5928;21579;Numerical Heat Transfer, Part B: Fundamentals;15210626, 10407790;0,775;Q1;2015;"Mechanics of Materials (Q1); Modeling and Simulation (Q1); Computer Science Applications (Q2); Condensed Matter Physics (Q2); Numerical Analysis (Q2)"
5929;25001;Holzforschung;00183830, 1437434X;0,774;Q2;2015;Biomaterials (Q2)
5930;23172;Illinois Journal of Mathematics;192082;0,774;Q2;2015;Mathematics (miscellaneous) (Q2)
5931;15096;Jornal de Pediatria;16784782, 00217557;0,774;Q2;2015;Pediatrics, Perinatology and Child Health (Q2)
5932;18538;Journal of Fluids Engineering, Transactions of the ASME;1528901X, 00982202;0,774;Q1;2015;Mechanical Engineering (Q1)
5933;144958;Journal of Macromarketing;2761467;0,774;Q2;2015;Marketing (Q2)
5934;18224;Local Government Studies;03003930, 17439388;0,774;Q1;2015;"Development (Q1); Sociology and Political Science (Q1)"
5935;14240;Reactive and Functional Polymers;13815148;0,774;Q1;2015;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Environmental Chemistry (Q2); Biochemistry (Q3)"
5936;18851;Research in Veterinary Science;15322661, 00345288;0,774;Q1;2015;Veterinary (miscellaneous) (Q1)
5937;19700177501;Topological Methods in Nonlinear Analysis;12303429;0,774;Q2;2015;"Analysis (Q2); Applied Mathematics (Q2)"
5938;20790;Upsala Journal of Medical Sciences;20001967, 03009734;0,774;Q2;2015;Medicine (miscellaneous) (Q2)
5939;8600153104;Clinical Biochemist Reviews;1598090;0,773;Q2;2015;Clinical Biochemistry (Q2)
5940;13795;Contact Lens and Anterior Eye;14765411, 13670484;0,773;Q1;2015;"Optometry (Q1); Medicine (miscellaneous) (Q2); Ophthalmology (Q2)"
5941;27466;Gynecologic and Obstetric Investigation;1423002X, 03787346;0,773;Q2;2015;"Obstetrics and Gynecology (Q2); Reproductive Medicine (Q2)"
5942;21100232821;Inland Waters;20442041, 2044205X;0,773;Q1;2015;"Water Science and Technology (Q1); Aquatic Science (Q2)"
5943;4700152634;Journal of Geographical Sciences;1009637X;0,773;Q1;2015;Earth and Planetary Sciences (miscellaneous) (Q1)
5944;20526;Pediatric Cardiology;01720643, 14321971;0,773;Q2;2015;"Cardiology and Cardiovascular Medicine (Q2); Pediatrics, Perinatology and Child Health (Q2)"
5945;12828;Population and Environment;15737810, 01990039;0,773;Q1;2015;"Environmental Science (miscellaneous) (Q1); Demography (Q2)"
5946;18635;Respiratory Care;19433654, 00201324;0,773;Q2;2015;"Critical Care and Intensive Care Medicine (Q2); Medicine (miscellaneous) (Q2); Pulmonary and Respiratory Medicine (Q2)"
5947;22031;Canadian Journal of Earth Sciences;14803313, 00084077;0,772;Q1;2015;Earth and Planetary Sciences (miscellaneous) (Q1)
5948;19700171806;Clinical Medicine Insights: Gastroenterology;11795522;0,772;Q2;2015;Gastroenterology (Q2)
5949;5800207375;European Journal of Sport Science;17461391;0,772;Q1;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Orthopedics and Sports Medicine (Q2); Sports Science (Q2)"
5950;37502;Journal of Obstetrics and Gynaecology Canada;17012163;0,772;Q2;2015;Obstetrics and Gynecology (Q2)
5951;130049;Journal of Services Marketing;8876045;0,772;Q2;2015;Marketing (Q2)
5952;25263;Reviews on Environmental Health;00487554, 21910308;0,772;Q1;2015;"Health (social science) (Q1); Pollution (Q2); Public Health, Environmental and Occupational Health (Q2)"
5953;17909;Skeletal Radiology;03642348, 14322161;0,772;Q2;2015;Radiology, Nuclear Medicine and Imaging (Q2)
5954;14805;Steroids;0039128X, 18785867;0,772;Q2;2015;"Clinical Biochemistry (Q2); Organic Chemistry (Q2); Pharmacology (Q2); Biochemistry (Q3); Endocrinology (Q3); Molecular Biology (Q3)"
5955;12825;Canadian Psychology;7085591;0,771;Q2;2015;Psychology (miscellaneous) (Q2)
5956;5400152643;Ciencia Florestal;19805098, 01039954;0,771;Q1;2015;Forestry (Q1)
5957;21172;Complementary Therapies in Medicine;18736963, 09652299;0,771;Q1;2015;"Advanced and Specialized Nursing (Q1); Complementary and Alternative Medicine (Q1); Complementary and Manual Therapy (Q1)"
5958;5800228211;European Physical Education Review;1356336X, 17412749;0,771;Q1;2015;"Education (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Orthopedics and Sports Medicine (Q2); Sports Science (Q2)"
5959;25531;IEEE Multimedia;1070986X;0,771;Q1;2015;"Hardware and Architecture (Q1); Media Technology (Q1); Software (Q1); Computer Science Applications (Q2); Signal Processing (Q2)"
5960;4400151412;Journal of Preventive Medicine and Public Health;19758375, 22334521;0,771;Q2;2015;"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
5961;20672;Journal of Productivity Analysis;0895562X, 15730441;0,771;Q1;2015;"Business and International Management (Q1); Social Sciences (miscellaneous) (Q1); Economics and Econometrics (Q2)"
5962;26924;Statistical Inference for Stochastic Processes;13870874;0,771;Q2;2015;Statistics and Probability (Q2)
5963;5600152808;Acta Politica;16810;0,77;Q1;2015;Political Science and International Relations (Q1)
5964;21100202110;Environmental Development;22114645;0,77;Q1;2015;"Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q2)"
5965;19700175824;International Journal of Ecology;16879708, 16879716;0,77;Q2;2015;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
5966;21100238627;Journal of Thyroid Research;20420072, 20908067;0,77;Q2;2015;Endocrinology, Diabetes and Metabolism (Q2)
5967;29550;Journal of Biochemical and Molecular Toxicology;10956670, 10990461;0,769;Q2;2015;"Health, Toxicology and Mutagenesis (Q2); Medicine (miscellaneous) (Q2); Toxicology (Q2); Biochemistry (Q3); Molecular Biology (Q3); Molecular Medicine (Q3)"
5968;29979;Journal of Psychosocial Oncology;07347332, 15407586;0,769;Q2;2015;"Applied Psychology (Q2); Oncology (Q2); Psychiatry and Mental Health (Q2)"
5969;19900192550;Journal of the Virtual Explorer;14418142, 14418126;0,769;Q2;2015;"Geochemistry and Petrology (Q2); Geology (Q2); Geophysics (Q2)"
5970;21100228111;Pain Research and Treatment;20901542, 20901550;0,769;Q2;2015;"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q2)"
5971;14227;Plant Molecular Biology Reporter;07359640, 1556469X;0,769;Q1;2015;"Plant Science (Q1); Molecular Biology (Q3)"
5972;22310;Polar Research;17518369, 08000395;0,769;Q1;2015;"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Environmental Chemistry (Q2); Oceanography (Q2)"
5973;20514;Seminars in Dialysis;1525139X, 08940959;0,769;Q2;2015;Nephrology (Q2)
5974;24528;Solvent Extraction and Ion Exchange;15322262, 07366299;0,769;Q1;2015;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
5975;26513;Tetrahedron Asymmetry;1362511X, 09574166;0,769;Q2;2015;"Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Catalysis (Q3)"
5976;28590;Biomedical Microdevices;15728781, 13872176;0,768;Q2;2015;"Biomedical Engineering (Q2); Nanoscience and Nanotechnology (Q2); Molecular Biology (Q3)"
5977;19700201678;IEEE Journal on Emerging and Selected Topics in Circuits and Systems;21563357;0,768;Q1;2015;Electrical and Electronic Engineering (Q1)
5978;22733;Journal of African Economies;09638024, 14643723;0,768;Q1;2015;"Development (Q1); Economics and Econometrics (Q2)"
5979;16996;Modern China;15526836, 00977004;0,768;Q1;2015;"Geography, Planning and Development (Q1); History (Q1); Sociology and Political Science (Q1)"
5980;5800173402;Recent Patents on CNS Drug Discovery;15748898;0,768;Q2;2015;"Drug Discovery (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)"
5981;19700200832;Technology, Knowledge and Learning;22111662, 22111670;0,768;Q1;2015;"Education (Q1); Engineering (miscellaneous) (Q1); Human-Computer Interaction (Q1); Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Mathematics (miscellaneous) (Q2); Theoretical Computer Science (Q2)"
5982;17300154739;Aquatic Biology;18647790, 18647782;0,767;Q2;2015;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2); Oceanography (Q2)"
5983;11800154594;AStA Advances in Statistical Analysis;1863818X, 18638171;0,767;Q1;2015;"Modeling and Simulation (Q1); Social Sciences (miscellaneous) (Q1); Analysis (Q2); Applied Mathematics (Q2); Economics and Econometrics (Q2); Statistics and Probability (Q2)"
5984;4700152205;Criminology and Criminal Justice;17488966, 17488958;0,767;Q1;2015;Law (Q1)
5985;21100245718;ECS Electrochemistry Letters;21628726, 21628734;0,767;Q1;2015;"Materials Chemistry (Q1); Electrochemistry (Q2); Fuel Technology (Q2)"
5986;29689;Emergency Medicine Journal;14720213, 14720205;0,767;Q1;2015;"Emergency Medicine (Q1); Critical Care and Intensive Care Medicine (Q2); Medicine (miscellaneous) (Q2)"
5987;5600153491;Journal of Multilingual and Multicultural Development;1434632;0,767;Q1;2015;"Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1)"
5988;28697;Materials Letters;0167577X;0,767;Q1;2015;"Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Condensed Matter Physics (Q2); Mechanics of Materials (Q2)"
5989;19400158816;Mathematics Education Research Journal;2211050X, 10332170;0,767;Q1;2015;"Education (Q1); Mathematics (miscellaneous) (Q2)"
5990;36093;Pedobiologia;00314056, 18731511;0,767;Q2;2015;"Ecology, Evolution, Behavior and Systematics (Q2); Soil Science (Q2)"
5991;16535;Phytochemistry Reviews;15687767, 1572980X;0,767;Q1;2015;"Plant Science (Q1); Biotechnology (Q2)"
5992;12000154535;Proceedings of the Jangjeon Mathematical Society;15987264;0,767;Q2;2015;Mathematics (miscellaneous) (Q2)
5993;19400158558;Biophysical Reviews;18672469, 18672450;0,766;Q2;2015;"Biophysics (Q2); Molecular Biology (Q3); Structural Biology (Q3)"
5994;15600154711;International Journal of Sport and Exercise Psychology;1557251X, 1612197X;0,766;Q2;2015;"Applied Psychology (Q2); Social Psychology (Q2); Sports Science (Q2)"
5995;19600156844;"Journalism &amp; communication monographs";15226379;0,766;Q1;2015;Communication (Q1)
5996;19700175162;Journal of Diabetes;17530407, 17530393;0,766;Q2;2015;Endocrinology, Diabetes and Metabolism (Q2)
5997;17540;Acta Neurobiologiae Experimentalis;00651400, 16890035;0,765;Q2;2015;"Medicine (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q3)"
5998;23091;Congestive Heart Failure;15275299, 17517133;0,765;Q1;2015;"Emergency Medicine (Q1); Emergency Nursing (Q1); Cardiology and Cardiovascular Medicine (Q2)"
5999;16800;Journal of Hand Therapy;1545004X, 08941130;0,765;Q1;2015;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
6000;12167;Marine Ecology;01739565, 14390485;0,765;Q2;2015;"Aquatic Science (Q2); Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
6001;21100230300;Transactions of the ASABE;21510040, 21510032;0,765;Q1;2015;"Agronomy and Crop Science (Q1); Food Science (Q1); Forestry (Q1); Biomedical Engineering (Q2); Soil Science (Q2)"
6002;22081;Cytogenetic and Genome Research;14248581, 1424859X;0,764;Q3;2015;"Genetics (Q3); Genetics (clinical) (Q3); Molecular Biology (Q3)"
6003;145681;Interactive Learning Environments;10494820;0,764;Q1;2015;"Education (Q1); E-learning (Q1); Computer Science Applications (Q2)"
6004;17276;Journal of Microelectromechanical Systems;10577157, 19410158;0,764;Q1;2015;"Electrical and Electronic Engineering (Q1); Mechanical Engineering (Q1)"
6005;21100791701;Journal of Pathology Informatics;22295089, 21533539;0,764;Q2;2015;"Computer Science Applications (Q2); Health Informatics (Q2); Pathology and Forensic Medicine (Q2)"
6006;120005;Journal of Vibration and Acoustics, Transactions of the ASME;10489002;0,764;Q1;2015;"Acoustics and Ultrasonics (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q2)"
6007;5700162193;Leiden Journal of International Law;09221565, 14789698;0,764;Q1;2015;"Law (Q1); Political Science and International Relations (Q1)"
6008;22128;Genes and Genetic Systems;13417568, 18805779;0,763;Q2;2015;"Medicine (miscellaneous) (Q2); Genetics (Q3); Molecular Biology (Q3)"
6009;21100775663;HLA;20592302, 20592310;0,763;Q3;2015;"Genetics (Q3); Immunology (Q3); Immunology and Allergy (Q3)"
6010;15136;Information Society;01972243, 10876537;0,763;Q1;2015;"Cultural Studies (Q1); Information Systems (Q1); Management Information Systems (Q1); Political Science and International Relations (Q1)"
6011;12179;Journal of Luminescence;222313;0,763;Q1;2015;"Chemistry (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Biophysics (Q2); Condensed Matter Physics (Q2); Biochemistry (Q3)"
6012;25269;Journal of the Air and Waste Management Association;10962247, 21622906;0,763;Q1;2015;"Waste Management and Disposal (Q1); Management, Monitoring, Policy and Law (Q2)"
6013;19700175023;Journal of Toxicology;16878205, 16878191;0,763;Q2;2015;"Pharmacology (Q2); Toxicology (Q2)"
6014;14471;Meccanica;15729648, 00256455;0,763;Q1;2015;"Mechanical Engineering (Q1); Condensed Matter Physics (Q2); Mechanics of Materials (Q2)"
6015;11700154503;Symmetry, Integrability and Geometry: Methods and Applications (SIGMA);18150659;0,763;Q2;2015;"Analysis (Q2); Geometry and Topology (Q2); Mathematical Physics (Q2)"
6016;14900154702;Therapeutic Advances in Respiratory Disease;17534658, 17534666;0,763;Q2;2015;"Pharmacology (medical) (Q2); Pulmonary and Respiratory Medicine (Q2)"
6017;17373;Comparative Biochemistry and Physiology - B Biochemistry and Molecular Biology;18791107, 10964959;0,762;Q3;2015;"Biochemistry (Q3); Molecular Biology (Q3); Physiology (Q3)"
6018;19700174979;International Journal of Physiology, Pathophysiology and Pharmacology (discontinued);19448171;0,762;Q2;2015;"Pathology and Forensic Medicine (Q2); Physiology (Q3); Physiology (medical) (Q3)"
6019;28501;Journal of Mathematical Imaging and Vision;09249907, 15737683;0,762;Q1;2015;"Computer Vision and Pattern Recognition (Q1); Modeling and Simulation (Q1); Applied Mathematics (Q2); Condensed Matter Physics (Q2); Geometry and Topology (Q2); Statistics and Probability (Q2)"
6020;21100379734;Journal of Nephropathology;22518819, 22518363;0,762;Q2;2015;Nephrology (Q2)
6021;26178;Journal of Public Health Dentistry;224006;0,762;Q1;2015;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q2)"
6022;21100206602;Learning, Culture and Social Interaction;2210657X, 22106561;0,762;Q1;2015;Education (Q1)
6023;26863;Middle East Policy;14754967, 10611924;0,762;Q1;2015;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6024;12740;New Ideas in Psychology;0732118X;0,762;Q1;2015;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q2)"
6025;130111;Clean Technologies and Environmental Policy;1618954X;0,761;Q1;2015;"Environmental Engineering (Q1); Environmental Chemistry (Q2); Management, Monitoring, Policy and Law (Q2)"
6026;29114;Engineering Optimization;0305215X, 10290273;0,761;Q1;2015;"Industrial and Manufacturing Engineering (Q1); Applied Mathematics (Q2); Computer Science Applications (Q2); Control and Optimization (Q2); Management Science and Operations Research (Q2)"
6027;21100197706;International Journal of Naval Architecture and Ocean Engineering;20926790, 20926782;0,761;Q2;2015;"Control and Systems Engineering (Q2); Ocean Engineering (Q2)"
6028;23014;Journal of Drug Targeting;10292330, 1061186X;0,761;Q1;2015;Pharmaceutical Science (Q1)
6029;18329;Journal of Wildlife Diseases;19433700, 00903558;0,761;Q2;2015;"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
6030;14154;Molecular Biology Reports;03014851, 15734978;0,761;Q2;2015;"Medicine (miscellaneous) (Q2); Genetics (Q3); Molecular Biology (Q3)"
6031;14900154701;Public Health Genomics;16628063, 16624246;0,761;Q2;2015;"Public Health, Environmental and Occupational Health (Q2); Genetics (clinical) (Q3)"
6032;19590;Archives of Public Health;20493258, 07787367;0,76;Q2;2015;Public Health, Environmental and Occupational Health (Q2)
6033;4600151526;Cardiovascular and Hematological Disorders - Drug Targets;1871529X;0,76;Q2;2015;"Cardiology and Cardiovascular Medicine (Q2); Hematology (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q2); Molecular Medicine (Q3)"
6034;13547;Eating Disorders;1532530X, 10640266;0,76;Q2;2015;"Clinical Psychology (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)"
6035;21930;Fish Physiology and Biochemistry;09201742, 15735168;0,76;Q2;2015;"Aquatic Science (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Physiology (Q3)"
6036;19700174917;International Journal of Telemedicine and Applications;16876415, 16876423;0,76;Q1;2015;"Computer Networks and Communications (Q1); Health Informatics (Q2); Health Information Management (Q2); Medicine (miscellaneous) (Q2)"
6037;17601;Journal of Clinical Biochemistry and Nutrition;9120009;0,76;Q2;2015;"Clinical Biochemistry (Q2); Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
6038;15898;Journal of Evaluation in Clinical Practice;13652753, 13561294;0,76;Q2;2015;"Health Policy (Q2); Public Health, Environmental and Occupational Health (Q2)"
6039;24594;Mathematical Methods in the Applied Sciences;10991476, 01704214;0,76;Q1;2015;"Engineering (miscellaneous) (Q1); Mathematics (miscellaneous) (Q2)"
6040;17321;Nuclear Medicine and Biology;09698051, 18729614;0,76;Q2;2015;"Radiology, Nuclear Medicine and Imaging (Q2); Cancer Research (Q3); Molecular Medicine (Q3)"
6041;19700200821;Therapeutic Delivery;20415990, 20416008;0,76;Q1;2015;Pharmaceutical Science (Q1)
6042;19536;Veterinary Ophthalmology;14635224, 14635216;0,76;Q1;2015;Veterinary (miscellaneous) (Q1)
